name_x,gmap_id,address,avg_rating,user_id,name_y,time,rating,text,pics,resp
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,104891740926305075241,Henry Shao,1453711502729,4,Small subway.  Similar to other ones.  Conveniently located.  Usually no lines.  Same menu as others.,,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,116223188234552199362,PS,1563847172552,3,"Standard but expensive, was confusing to talk to staff too",,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,109161520202587291018,Roweena D'Souza,1465851551750,3,"Tiny store, however there's always a queue at peak lunch hours. I've walked out of the line on more then one occasion.

The sandwich is no different than any other subway location. Limited outside seating is available.",,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,110708457512583308552,Stephen Pautenis,1526795989772,3,I like their salads especially!,,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,107663985856469691480,Moustafa Khamis,1449090894692,3,Small branch with very limited seating area.,,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,114949693873625575329,Yasuhiro Kubota,1581624187535,2,"(Translated by Google) Delicious, but the attitude of the clerk is terrible

(Original)
美味しかったですが、店員の態度が酷いです",,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,107926944819017524109,SeriouslyIt GetsWorse,1552496694036,5,,,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,103306494108174120922,rock haddad,1559008615481,4,,,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,103468112949940385290,Bøbby Løwe,1563422323783,5,,,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,116113704297270745198,S Asnanix (Cyrus-the-Virus),1551983162535,4,,,
Subway,0x808580629b74e85f:0xf88584dd9d690c97,"Subway, 30 2nd St, San Francisco, CA 94105",2.9,114681276293068566306,Jesus Pena,1533424187325,5,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,117273341433254729049,herus aleron,1572371296862,5,I haven't ordered food here before but I work next door and Randy is always super friendly when I need change for my small business.,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,103672660507657569271,DM Kirk,1557450792791,2,"We order the same thing 95% of the time. The last three pizzas were Meat Lovers Stuff Crust And not one has ever been the same as far as the crust goes but,,, this time not only was the crust different but, the Cheese they Stuff it with was. I don’t even think it was Cheese and it was Horrible! It ran out like a liquid, more like a cream base than Cheese and it was not the Mozzarella cheese that I buy the Stuff crust For!
The Manager is giving me a credit for the pizza but, what’s the sense if it’s the same thing! It’s either the stuff crust or thin and crispy and if the stuff is going to stay the same! I will Not Order it ever again! I might never order from Pizza Hut again!",,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,105689051258023591929,Mark Storch,1570489276301,1,Well it's Pizza Hut so yeah the pieces above average and that's about it,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,104619205856395562197,T. S. Gilmer,1561076682258,3,"I great place to work for free, most pizza is good to eat, the gimmick pizzas are terrible, i.e. stuffed crust because the dough gets stretched to thin, and cheesy bites because the cheese melts and runs out of the bites.",,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,100916873249783276855,Dolores S,1539558199663,5,Everything was good and fresh on our 2 pizza's,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,114414951456530107758,Barry Stern,1565063399530,1,Wouldn't deliver after paid for the on line as driver refused,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,117569011758435570819,Andrew Treadaway,1494625705551,1,The lady at the counter had a full on goat tee...was not a good impression i thought personal hygiene was a must for the work place...if you cant take care of yourself how do i know the store is clean..,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,109985377939140573751,david glatzer,1550708178716,2,rude and nasty service will not order from here again,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,108011559342731726426,Daphne Gilmer,1539580151017,5,"Best pizza around, great Homecoming!!!",,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,103037913866886181355,James R. Dow II,1525189468732,2,It's decent,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,111793646324170311704,Derek H,1565058893998,4,Great service,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,107655029140371519107,Jim W. (JW Electric),1544385007434,5,All good,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,118318446124146749849,UNKNOWN,1515387450992,5,GREAT PIZZA,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,113588369380705132369,Jeremy Key,1538228295621,5,Delicious,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,114961601804162577122,Donald,1479221840391,4,Fast service,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,115964711640240676949,Ernest Stanford,1516492716928,4,Best Pizza,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,114299279057427454607,Adewole Michael,1548384839651,3,Pizza 🍕 took too long,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,105156020223288681954,Rebecca Hill,1500702252738,3,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,116936057486081853720,Jose Delgado,1567166782233,5,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,116376525305018171928,Austin Little,1561068684851,3,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,109668014306385647775,Sabrina Elmore,1557265672727,5,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,102078866998435926446,Sam LaRoche,1582938506604,1,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,101124246910905737427,Otto Chompff,1554036833846,4,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,117982422103220320437,Good Life,1550212323929,3,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,111006812461845484207,taejun Park,1574643291520,4,,,
Pizza Hut,0x88f5728eab765be7:0x95bdc1effa3c9d5e,"Pizza Hut, 4750 Alabama Rd #110, Roswell, GA 30075",3.0,114010137998194262382,Andrew Budzinski,1566777845606,3,,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,113904028913255959076,Earthly “Donnie Monk” Donnie,1606680015225,1,The most unprofessional subway ever. Extremely disappointing hospitality and customer service.,"[{'url': ['https://lh5.googleusercontent.com/p/AF1QipNmfzJ6zwXqDHi46NEAOTL8JKLaUHhnvulbUmiC=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPpzS7PdWP94DX1EbIYXCHaIuJa4uoh0C6JGkEg=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMXjAmQNr19zoH6md0XrKuXpxmdTGkRkY0GCMyu=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOz4iwdAhjRl6FhdTs72pbnmRcJi3WDOgDP9yvY=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPyEJVCktqyQenIFUN2bo0MNhFVynBJv26zbOdB=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipP4tJhST7_tTmX3l4XhnXHVQcoZx4G6g4zL4XdV=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOmjjh8yl-V8f4DE1Rh3ntt5Gq7SAsFfwY5Hbfr=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOAVhL1WSKUOrPsSaOD4xOBFLd5FdGmU0_dOr6j=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOJx5AWkIH_b1wnrBmFJOGpFFMJeNJ5Y27vB4OP=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipN9q3CTKTDZt5c0xENu5CECVJqeapQ-KnisPF93=w150-h150-k-no-p']}]",
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,107596759637683138727,Maya Soto,1573245355398,1,"RUDE UNPROFESSIONAL MANAGER. If I could give a -1 stars, I would.
While waiting for my son's bus to arrive (2:40pm, Fri.), I decided to order a sandwich and a salad to go. Right after ordering the sandwich she jumped to the next customer without asking if I needed anything else. I was still standing where the food is ordered so I told her that I wasn't done ordering and that I also needed a salad. She practically rolled her eyes ,turned around and walk away without saying a word, then returned and gave a big breath and asked me ""what salad you want"". By then I have felt the bad vibe, energy or however people want to call it. I decided that I better don't order the salad, hey no need to eat food prepared in a bad manner. I told her to don't worry about it, that I didn't want it anymore.  She raised her voice on me and asked me again, ""what salad do you want"", of course stressing every single syllable of each word. I told her again that I didn't want it anymore, she cut me off and again in a demanding high tone level voice, ask me again, like trying to force me to order something since she had already walked 3 steps to get the plate.
I got upset and asked the other nice girl if there was a supervisor or manager on duty, she pointed at the person that was almost screaming at me...her response to me? ""AND THERE YOU HAVE IT""
That is totally unacceptable and unprofessional. I have to be there weekly but even if I am hungry after traveling all the way from Watertown, NY, I won't buy there anymore.
Too bad Subway doesn't care about the image it projects to their potential customers.",,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,115172982361922439190,Jesse Greene,1564005659608,2,"Never met staff who hated their jobs more. Complained that there was one customer because “there are other things I have to do”. Food was fine. Come with thick skin, very rude.",,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,100844319500787152088,Tabitha Kirby,1530133101478,1,I went to this subway 3 or 4 times a week on my lunch breaks my husband and i love subway and its close to our home. Then 2 or 3 weeks ago now i got a cold cut combo with olives on it and there was an olive pit that got into my sandwitch an i chipped my tooth on it i called the store they wanted me to bring the pit to them so i did the lady was very rude about the whole thing (i have great dental so i didnt need nor want them to pay ) but all she could say is how the owner was not paying my dental bills. All i was wanting was a apology for pain that i was in and the managers nor the owner has tryed to speak with me to apologize,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,101841491316499644086,Peter Falco,1531769357439,4,On par with most Subways. Restaurant was clean and food was prepared in a timely fashion.,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,113601678832137264797,Jim Pike,1491591980837,5,Great customer service!,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,107611726003917312470,Kat Smith,1519863667149,5,Great services here!!,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,101494104221466361188,Arnav Kavadia,1482687586493,3,Some of the staff are friendly. They do not accept subway points for purchases.,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,108613356984223437095,Ronald Casselman,1510452447626,4,Average Subway a little understaffed,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,117742012357886422736,FLX New York,1564706791961,3,Its Subway.....,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,115371337196397229577,Amber Tyska,1557032650663,5,,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,102320256324800867790,Eric Californium,1536650213658,4,,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,104961454478024546058,Asia J,1535944339899,5,,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,110003351143704303423,Angela T,1563589579060,5,,,
Subway,0x89d9f224f3834c8f:0xb16fab0164e6b9b4,"Subway, 131 Alliance Bank Parkway, Syracuse, NY 13208",2.5,113358455104884771406,Charity Shumer,1380791566583,3,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,101357140576923332155,Ciel Wright,1618084251454,1,"The lady that was working there was super rude. I was in at 2:40 on Saturday April 10th 2021 and the girl was super normal with my boyfriend, but when I went to order she kept calling me sir over and over again (I’m a trans woman and she didn’t call my boyfriend sir at all and my boyfriend is a cisgender man). She was doing it on purpose to belittle my identity as a trans person and that’s not okay. I understand mistakes, but her rudeness was done deliberately to hurt me.",,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,118389975349312997913,weick carrillo,1613569315793,5,"New owners new management seems like they will do great
You travel then out of nowhere a subway wow",,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,108798413955020130016,Glenn Mckee,1612153289066,1,This subway refused to give the 2.00 extra protein dealyhey said it was only bowls maybe they need to watch commercial they clearly states for sandwiches and bowls lady at counter said it was 4.00 for extra meat  she should be fired for charging 4.00 shame on you for cheating customers out of extra money during  these hard times  I hope you fail  as a business,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,107605680910012268274,Pennye Dimitt Grover,1556947249917,5,"The staff was very friendly and helpful. We were pleasantly surprised to find a Subway while passing through the area. We were hungry! Food was excellent & thanks to the text special I received earlier on my phone we only paid $1.00 for our second foot long! 😜
This stop made my day trip to Bastrop much nicer! 💞",,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,117004278932009343515,Ging Pardo,1553421973170,4,Personable staff &  never really busy. Quick in & out!,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,111442469723849966021,Jose Reynoso,1579659057792,5,"Great employees, clean place in and out.",,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,108352504829944858406,Pedro Angeli,1602076195526,3,Products not that fresh,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,117623532590507348623,Gilberto Vasquez,1616783785330,5,👌👌👌👌,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,103192860185425875663,richard palacios jr,1564546123254,4,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,115470645380961527864,david romero,1550688761598,5,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,113356296041687941692,Donna Leindecker,1536379974825,3,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,114068274145339987605,Danielle Lee,1582934407015,4,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,112479194846262126014,Jose Duran,1606245505093,5,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,113046264139880908357,Robert Navarro,1596130810015,5,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,103153525444046851280,David Doherty,1590948766749,5,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,116972489417027594124,Rick “Rick” Lillard,1469727895740,4,,,
Subway,0x86416cc96830cecb:0xba89fdaf08059f66,"Subway, 1125 Main St on, US-90 ALT, East Bernard, TX 77435",3.8,113103976495510617941,James Blue,1601313506145,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,105796979784476177175,Alpha Omega,1624203362274,5,"Fast service, great customer service and great employees serving good quality food for a fair and affordable price! I hope the employees are paid well because they definitely serve Subway well and Subway's customers!",,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,107584751863728488377,Pamela Kilgore,1615760551881,5,Subway located in the Publix plaza across from Walmart on Salem Rd. This is the best location in Covington. This location has top notch customer service!!,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipObfIHCCHONAb0aGANNphrgJPN8R9ib0DhgXYEi=w150-h150-k-no-p']}],
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,114913961887341250895,K. Lee,1596598292771,1,"No mask wearing employees ever. With this virus pandemic I feel all employees should wear a mask. The only one with a mask was the manager (Indian man). I walked up and didn’t see masks the first. The manager asked can he help me, I walked off but I should’ve said yes make your staff wear a mask.",,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,104249320404292326429,Sharon Pace,1620574137297,4,Excellent,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,105442230267506542337,Kristen Harmsen,1517419758481,1,"This is the absolute greediest location I have EVER been to! I wanted a 6 inch sub with no bread in a bowl. Not a salad, but she insisted she must charge me for a salad. So essentially I paid an extra $2 for a plastic bowl. They also charge for ice. It's frozen water you guys get it together! They will rape your wallet. Watch out.",,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,111169112867437826722,Philisha Robinson,1485732720334,1,There was a lady in a black hoodie talking to a man in the lobby and then she comes from around the counter to take my order. She was distracted by the man she was talking to because he had a pack of cigarettes and I guess she wanted to go smoke with him. I waited for her to wash her hands but she proceeded by just putting on gloves. Then she starts to take my order. Long story short she told me it would be extra for cheese on my chicken bacon ranch belt. My husband and I only order that every time we come to subway. And I told her that the sub comes with two cheese and she told me not at this location. So I told her I will just go to the location across the street. I wasn't really bummed out about the extra price. It was really that she didn't wash her hands and was carrying on a silent conversation about cigarettes that made me walk away. Gross! I'll never go in there again.,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,118178697319751435779,Ashley Bray,1615861548154,5,Love it,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,110415450686484612358,Krista T-S,1508977751245,4,"Clean and well lite with fresh meat, cheese and dressing. This is a very good location.",,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,105689154055103096002,JK M,1553813718742,4,Fast service and good food. Clean establishment.,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,117929288631025929845,D J Abbott,1446035461766,5,"they really have healthy food
and friendly employees
and clean building
and good cookies
and good prices",,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,116211684297905791159,James Closs,1534109783621,5,"Of the several Subway restaurants in the area, this one is at the top of the list.",,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,111843955312410064055,Melanie Jeannie Montrose Starrett,1525912495960,4,Easy in and out quick service.,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,100689828260786256651,Ast Luos,1495002902855,5,Called the DM that sandwich was so dang good! !!,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,108513992151269304495,Di McCulloch,1523805360772,2,Not a fan of subway food at all. Each franchise operates differently so experiences will obviously differ.,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,118371107396148452219,Dayana Remy,1550672358720,4,Ok,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,101734690766141600223,Stephanie Roseberry,1527474854559,5,Family,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,117325484803667745681,Q Brown,1620757245790,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,114170922234298467779,De Andrea Mamon,1531132073114,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,107931762199774026809,pamela Vinson,1510602190018,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,116771738151749535938,Michael Campbell,1528545807490,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,116006619351664906979,Simon Bommer,1618918941988,3,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,117138551658998388638,Breanna Allen,1527479373382,3,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,105388513951080144760,Rene Nava,1622346795144,1,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,106625339096614616999,Mitza Arreola,1502752558425,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,107754608959379037809,Mandy Hartshorn,1533128024099,3,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,101511030737067213433,Takesha Chappell,1526502324994,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,103084832976789552067,Latoya Hudson,1526478397221,2,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,113269369519303625730,Gloria Peoples-Mitchell,1620766203254,3,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,109252674717673003236,Elijah Hall,1618422316726,4,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,101144985360093847388,Nightmare Alex,1629660554715,5,,,
Subway,0x88f44a3761f52a71:0x4bba5cc61d43943d,"Subway, 4200 Salem Rd, Covington, GA 30016",3.6,108772722566718002407,Shantoya Moore,1601391936424,3,,,
Subway,0x86408264dc330373:0x31b301e6e581ffea,"Subway, 748 Farm to Market 517 Rd W, Dickinson, TX 77539",3.0,112795196641880887566,The Gaby Chavez Show,1560545942571,5,Juana the sandwich artist that works here is the only reason why I go into Subway. Perfect sandwiches every time. Clean and friendly environment.,,
Subway,0x86408264dc330373:0x31b301e6e581ffea,"Subway, 748 Farm to Market 517 Rd W, Dickinson, TX 77539",3.0,107580902904359729588,Rudy1959 Romero,1583526261848,5,5 bucks you a lonely sandwich aquascalientes on edgebrook 8 buck you get fajitas rice beans sourcream pico de gallo grilled tasty smootherd in sauces onios 3 homade tortillas.,,
Subway,0x86408264dc330373:0x31b301e6e581ffea,"Subway, 748 Farm to Market 517 Rd W, Dickinson, TX 77539",3.0,102702342179759296273,Yanira Lino,1569619149699,1,Horrible and rude people working in this subway. Always is closed early or afternoon,,
Subway,0x86408264dc330373:0x31b301e6e581ffea,"Subway, 748 Farm to Market 517 Rd W, Dickinson, TX 77539",3.0,101864537888404343293,Rodriguez Maguire,1591025645403,1,It's not really the best place,,
Subway,0x86408264dc330373:0x31b301e6e581ffea,"Subway, 748 Farm to Market 517 Rd W, Dickinson, TX 77539",3.0,114946445279865500552,Jimmy Harvison,1405294875573,5,Great experience the lady who was very nice read my order back. I will return.,,
Subway,0x86408264dc330373:0x31b301e6e581ffea,"Subway, 748 Farm to Market 517 Rd W, Dickinson, TX 77539",3.0,116735830166454045783,Martha fabiola,1519756356831,2,really slow services 😐,,
Subway,0x86408264dc330373:0x31b301e6e581ffea,"Subway, 748 Farm to Market 517 Rd W, Dickinson, TX 77539",3.0,116826833115904742966,katie Hubbert,1558800109797,5,,,
